Customer ID,edad,genero,ubicacion,suscripcion,abandono,compras_registradas,gasto_total_usd,gasto_promedio_usd,primera_compra,ultima_compra,recencia_dias,cluster,segmento,recencia_log
710,49,Male,Massachusetts,Yes,0,24,1236.5,51.52,2022-04-16,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
711,22,Male,Virginia,Yes,0,27,1300.1,48.15,2022-01-27,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
712,64,Male,New Hampshire,Yes,0,14,589.6,42.11,2022-04-01,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
713,42,Male,New Hampshire,Yes,0,37,1901.0,51.38,2022-05-12,2024-12-31,0,1,Clientes de alto valor activos,0.0
714,37,Male,Oregon,Yes,0,40,1933.4,48.34,2022-01-12,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
715,26,Male,South Dakota,Yes,0,41,2082.4,50.79,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
716,33,Male,Delaware,Yes,0,38,1900.9,50.02,2022-03-23,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
717,30,Male,Missouri,Yes,0,10,612.9,61.29,2022-06-20,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
718,21,Male,Alaska,Yes,0,8,381.5,47.69,2022-06-25,2024-07-31,153,0,Clientes de baja actividad,5.0369526024136295
719,22,Male,Florida,Yes,0,26,1244.8,47.88,2022-01-02,2024-11-20,41,3,Clientes valiosos en riesgo,3.7376696182833684
720,63,Male,Mississippi,Yes,0,43,2438.8,56.72,2022-01-15,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
721,33,Male,New Mexico,Yes,0,20,1069.6,53.48,2022-05-31,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
722,43,Male,California,Yes,0,42,2294.7,54.64,2022-01-01,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
723,27,Male,Wyoming,Yes,1,51,2555.3,50.1,2022-02-01,2024-11-08,53,3,Clientes valiosos en riesgo,3.9889840465642745
724,35,Male,Missouri,Yes,0,44,2518.6,57.24,2022-01-23,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
725,37,Male,New Hampshire,Yes,1,37,1846.2,49.9,2022-01-01,2024-09-14,108,3,Clientes valiosos en riesgo,4.6913478822291435
726,61,Male,Texas,Yes,0,34,1736.4,51.07,2022-02-12,2024-11-22,39,3,Clientes valiosos en riesgo,3.6888794541139363
727,32,Male,North Dakota,Yes,0,21,1101.2,52.44,2022-02-12,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
728,62,Male,Arkansas,Yes,0,38,2120.4,55.8,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
729,29,Male,Nebraska,Yes,0,13,727.7,55.98,2022-02-06,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
730,41,Male,Minnesota,Yes,0,47,2562.0,54.51,2022-01-30,2024-12-31,0,1,Clientes de alto valor activos,0.0
731,48,Male,Massachusetts,Yes,0,29,1419.1,48.93,2022-01-01,2024-12-18,13,3,Clientes valiosos en riesgo,2.6390573296152584
732,43,Male,Arkansas,Yes,0,31,1671.5,53.92,2022-04-23,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
733,34,Male,New Hampshire,Yes,0,29,1410.5,48.64,2022-03-19,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
734,45,Male,Rhode Island,Yes,0,21,1056.5,50.31,2022-01-07,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
735,65,Male,New Jersey,Yes,0,40,2039.9,51.0,2022-04-18,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
736,61,Male,Montana,Yes,0,49,2533.6,51.71,2022-01-04,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
737,18,Male,Colorado,Yes,0,33,1628.1,49.34,2022-03-25,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
738,47,Male,Nebraska,Yes,0,29,1329.1,45.83,2022-05-12,2024-11-22,39,3,Clientes valiosos en riesgo,3.6888794541139363
739,56,Male,Minnesota,Yes,0,28,1679.9,60.0,2022-01-27,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
740,64,Male,Minnesota,Yes,0,27,1462.9,54.18,2022-03-25,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
741,26,Male,South Dakota,Yes,0,23,1265.1,55.0,2022-03-05,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
742,22,Male,West Virginia,Yes,0,24,1009.6,42.07,2022-03-13,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
743,64,Male,Nevada,Yes,0,22,1283.7,58.35,2022-01-07,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
744,21,Male,North Carolina,Yes,0,37,1746.1,47.19,2022-03-23,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
745,67,Male,Illinois,Yes,1,43,1962.7,45.64,2022-02-12,2024-10-10,82,3,Clientes valiosos en riesgo,4.418840607796598
746,46,Male,Michigan,Yes,0,5,332.7,66.54,2022-07-21,2024-04-13,262,0,Clientes de baja actividad,5.572154032177765
747,40,Male,Michigan,Yes,1,48,2251.4,46.9,2022-02-14,2024-11-09,52,3,Clientes valiosos en riesgo,3.970291913552122
748,51,Male,Oklahoma,Yes,0,14,804.9,57.49,2022-01-01,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
749,35,Male,South Dakota,Yes,1,9,495.2,55.02,2022-12-03,2024-05-03,242,0,Clientes de baja actividad,5.493061443340548
750,56,Male,Oklahoma,Yes,1,12,495.1,41.26,2022-06-11,2024-07-09,175,0,Clientes de baja actividad,5.170483995038151
751,25,Male,Maryland,Yes,0,6,340.1,56.68,2022-03-15,2024-06-27,187,0,Clientes de baja actividad,5.236441962829949
752,65,Male,Ohio,Yes,0,2,80.5,40.25,2022-03-31,2024-12-19,12,2,Clientes recientes en desarrollo,2.5649493574615367
753,39,Male,Ohio,Yes,0,18,996.6,55.37,2022-02-01,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
754,47,Male,Massachusetts,Yes,0,28,1446.8,51.67,2022-02-05,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
755,36,Male,North Carolina,Yes,0,4,217.7,54.42,2022-08-25,2024-11-01,60,0,Clientes de baja actividad,4.110873864173311
756,66,Male,Florida,Yes,0,23,1066.8,46.38,2022-01-28,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
757,62,Male,Montana,Yes,0,25,1352.4,54.1,2022-01-22,2024-10-27,65,3,Clientes valiosos en riesgo,4.189654742026425
758,41,Male,Minnesota,Yes,0,19,861.5,45.34,2022-01-29,2024-10-25,67,0,Clientes de baja actividad,4.219507705176107
759,66,Male,Massachusetts,Yes,0,40,2070.5,51.76,2022-01-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
760,51,Male,Rhode Island,Yes,0,26,1458.7,56.1,2022-04-09,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
761,33,Male,Minnesota,Yes,0,7,383.3,54.76,2022-05-12,2024-10-06,86,0,Clientes de baja actividad,4.465908118654584
762,57,Male,Nevada,Yes,0,27,1507.6,55.84,2022-04-03,2024-12-13,18,3,Clientes valiosos en riesgo,2.9444389791664403
763,45,Male,New Mexico,Yes,0,44,2371.1,53.89,2022-02-15,2024-12-13,18,3,Clientes valiosos en riesgo,2.9444389791664403
764,61,Male,North Carolina,Yes,0,7,435.0,62.14,2022-12-31,2024-11-15,46,0,Clientes de baja actividad,3.8501476017100584
765,55,Male,Virginia,Yes,0,7,334.8,47.83,2022-04-04,2024-11-11,50,0,Clientes de baja actividad,3.9318256327243257
766,54,Male,Alaska,Yes,0,14,810.1,57.86,2022-02-11,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
767,57,Male,Nevada,Yes,0,14,719.2,51.37,2022-02-03,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
768,27,Male,Pennsylvania,Yes,0,12,599.6,49.97,2022-02-11,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
769,64,Male,Illinois,Yes,0,46,2121.2,46.11,2022-03-11,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
770,52,Male,Delaware,Yes,0,9,393.5,43.72,2022-04-20,2024-09-07,115,0,Clientes de baja actividad,4.7535901911063645
771,19,Male,Vermont,Yes,0,9,450.1,50.01,2022-03-23,2024-12-09,22,0,Clientes de baja actividad,3.1354942159291497
772,22,Male,Hawaii,Yes,0,35,1908.9,54.54,2022-01-04,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
773,18,Male,Illinois,Yes,0,41,2292.7,55.92,2022-01-26,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
774,29,Male,California,Yes,0,15,772.3,51.49,2022-02-19,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
775,42,Male,Nevada,Yes,0,12,553.3,46.11,2022-03-25,2024-10-24,68,0,Clientes de baja actividad,4.23410650459726
776,49,Male,Kentucky,Yes,0,9,386.8,42.98,2022-05-11,2024-07-16,168,0,Clientes de baja actividad,5.1298987149230735
777,49,Male,Alabama,Yes,0,9,507.4,56.38,2022-05-12,2024-11-21,40,0,Clientes de baja actividad,3.713572066704308
778,55,Male,Wyoming,Yes,0,38,1935.2,50.93,2022-02-12,2024-10-28,64,3,Clientes valiosos en riesgo,4.174387269895637
779,29,Male,Massachusetts,Yes,0,24,1308.8,54.53,2022-03-27,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
780,60,Male,Utah,Yes,0,39,2094.9,53.72,2022-01-13,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
781,34,Male,New York,Yes,1,39,2097.2,53.77,2022-06-19,2024-08-28,125,3,Clientes valiosos en riesgo,4.836281906951478
782,30,Male,Vermont,Yes,1,13,666.8,51.29,2022-01-28,2024-05-01,244,0,Clientes de baja actividad,5.501258210544727
783,28,Male,Hawaii,Yes,1,16,794.8,49.68,2022-04-27,2024-07-27,157,0,Clientes de baja actividad,5.062595033026967
784,63,Male,Louisiana,Yes,0,39,1938.2,49.7,2022-01-11,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
785,31,Male,Alabama,Yes,0,42,2224.9,52.97,2022-01-15,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
786,46,Male,Louisiana,Yes,0,38,2120.9,55.81,2022-01-16,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
787,70,Male,Indiana,Yes,0,17,844.3,49.66,2022-02-12,2024-09-02,120,0,Clientes de baja actividad,4.795790545596741
788,53,Male,Michigan,Yes,0,26,1276.9,49.11,2022-04-23,2024-11-09,52,3,Clientes valiosos en riesgo,3.970291913552122
789,50,Male,Rhode Island,Yes,0,19,979.4,51.55,2022-03-17,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
790,33,Male,Idaho,Yes,1,5,254.8,50.96,2023-05-09,2024-06-07,207,0,Clientes de baja actividad,5.337538079701318
791,22,Male,Louisiana,Yes,0,13,675.8,51.98,2022-02-12,2024-08-25,128,0,Clientes de baja actividad,4.859812404361672
792,50,Male,North Carolina,Yes,0,36,1883.0,52.31,2022-01-02,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
793,34,Male,New Jersey,Yes,0,46,2403.8,52.26,2022-01-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
794,24,Male,Alabama,Yes,0,17,1036.6,60.98,2022-04-02,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
795,69,Male,Kentucky,Yes,0,11,433.5,39.41,2022-05-12,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
796,39,Male,New York,Yes,0,35,1715.4,49.01,2022-03-19,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
797,42,Male,Arizona,Yes,0,44,2171.0,49.34,2022-05-08,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
798,42,Male,Maryland,Yes,0,39,1866.6,47.86,2022-02-02,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
799,29,Male,Alaska,Yes,0,49,2506.2,51.15,2022-01-16,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
800,55,Male,Nevada,Yes,0,32,1564.3,48.88,2022-02-03,2024-12-20,11,3,Clientes valiosos en riesgo,2.4849066497880004
801,32,Male,Utah,Yes,0,21,1138.7,54.22,2022-01-01,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
802,25,Male,New Mexico,Yes,0,13,602.8,46.37,2022-12-18,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
803,38,Male,Delaware,Yes,1,3,186.4,62.13,2024-04-30,2024-07-06,178,0,Clientes de baja actividad,5.187385805840755
804,32,Male,Connecticut,Yes,0,31,1514.0,48.84,2022-01-22,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
805,43,Male,Mississippi,Yes,0,29,1466.2,50.56,2022-01-21,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
806,41,Male,Connecticut,Yes,0,41,2507.7,61.16,2022-01-06,2024-12-31,0,1,Clientes de alto valor activos,0.0
807,56,Male,Florida,Yes,0,47,2559.8,54.46,2022-01-01,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
808,27,Male,New York,Yes,0,16,878.3,54.89,2022-03-12,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
809,46,Male,Wisconsin,Yes,0,39,2079.7,53.33,2022-01-11,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
810,48,Male,South Carolina,Yes,0,31,1636.0,52.77,2022-01-30,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
811,52,Male,South Dakota,Yes,0,33,1792.8,54.33,2022-01-28,2024-12-20,11,3,Clientes valiosos en riesgo,2.4849066497880004
812,18,Male,Illinois,Yes,0,37,2088.9,56.46,2022-02-02,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
813,64,Male,Alaska,Yes,0,33,1689.2,51.19,2022-01-02,2024-12-20,11,3,Clientes valiosos en riesgo,2.4849066497880004
814,54,Male,Montana,Yes,0,15,822.3,54.82,2022-11-27,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
815,31,Male,Minnesota,Yes,0,9,331.6,36.84,2022-02-11,2024-11-21,40,0,Clientes de baja actividad,3.713572066704308
816,30,Male,West Virginia,Yes,0,28,1626.7,58.1,2022-01-01,2024-11-02,59,3,Clientes valiosos en riesgo,4.0943445622221
817,26,Male,Illinois,Yes,0,25,1384.0,55.36,2022-02-14,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
818,25,Male,Nevada,Yes,0,31,1601.1,51.65,2022-03-26,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
819,59,Male,Idaho,Yes,0,35,1759.3,50.27,2022-05-13,2024-11-20,41,3,Clientes valiosos en riesgo,3.7376696182833684
820,55,Male,Colorado,Yes,0,29,1432.5,49.4,2022-03-05,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
821,56,Male,Louisiana,Yes,0,28,1429.7,51.06,2022-08-20,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
822,62,Male,Vermont,Yes,0,32,1680.0,52.5,2022-04-27,2024-12-20,11,3,Clientes valiosos en riesgo,2.4849066497880004
823,35,Male,Mississippi,Yes,0,24,1311.4,54.64,2022-03-06,2024-10-18,74,3,Clientes valiosos en riesgo,4.31748811353631
824,51,Male,Georgia,Yes,0,12,723.0,60.25,2022-01-01,2024-12-10,21,2,Clientes recientes en desarrollo,3.091042453358316
825,61,Male,Georgia,Yes,0,49,2720.3,55.52,2022-01-01,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
826,27,Male,Nebraska,Yes,0,18,948.3,52.68,2022-03-22,2024-12-05,26,0,Clientes de baja actividad,3.295836866004329
827,54,Male,Massachusetts,Yes,0,37,1866.9,50.46,2022-02-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
828,31,Male,Colorado,Yes,0,34,1585.5,46.63,2022-01-15,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
829,24,Male,Nevada,Yes,0,28,1345.3,48.05,2022-03-03,2024-11-27,34,3,Clientes valiosos en riesgo,3.5553480614894135
830,42,Male,Idaho,Yes,0,15,805.4,53.69,2022-08-15,2024-12-15,16,2,Clientes recientes en desarrollo,2.833213344056216
831,41,Male,Wyoming,Yes,0,6,331.4,55.23,2022-03-21,2024-10-20,72,0,Clientes de baja actividad,4.290459441148391
832,66,Male,Washington,Yes,0,48,2682.2,55.88,2022-01-14,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
833,58,Male,California,Yes,0,29,1502.3,51.8,2022-01-23,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
834,43,Male,Oklahoma,Yes,0,12,652.6,54.38,2022-05-01,2024-11-20,41,0,Clientes de baja actividad,3.7376696182833684
835,52,Male,Nevada,Yes,0,19,879.2,46.27,2022-04-09,2024-12-17,14,2,Clientes recientes en desarrollo,2.70805020110221
836,35,Male,Maryland,Yes,0,22,1185.5,53.89,2022-09-02,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
837,23,Male,West Virginia,Yes,0,23,1195.6,51.98,2022-01-21,2024-12-02,29,3,Clientes valiosos en riesgo,3.4011973816621555
838,25,Male,Illinois,Yes,0,34,1629.1,47.91,2022-02-09,2024-12-18,13,3,Clientes valiosos en riesgo,2.6390573296152584
839,33,Male,Kentucky,Yes,0,50,2607.4,52.15,2022-02-04,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
840,48,Male,Illinois,Yes,0,11,577.9,52.54,2022-02-05,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
841,42,Male,Alabama,Yes,0,19,1042.4,54.86,2022-03-20,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
842,55,Male,Texas,Yes,0,29,1495.2,51.56,2022-01-14,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
843,59,Male,Missouri,Yes,0,26,1312.8,50.49,2022-01-29,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
844,65,Male,Pennsylvania,Yes,0,7,399.6,57.09,2022-04-23,2024-11-27,34,0,Clientes de baja actividad,3.5553480614894135
845,59,Male,Missouri,Yes,0,45,2259.0,50.2,2022-01-13,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
846,31,Male,Michigan,Yes,0,31,1613.2,52.04,2022-01-07,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
847,49,Male,Kentucky,Yes,0,43,2217.7,51.57,2022-01-01,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
848,53,Male,New Jersey,Yes,0,31,1784.8,57.57,2022-04-03,2024-12-18,13,3,Clientes valiosos en riesgo,2.6390573296152584
849,48,Male,Delaware,Yes,0,34,1668.1,49.06,2022-02-06,2024-11-20,41,3,Clientes valiosos en riesgo,3.7376696182833684
850,23,Male,Missouri,Yes,0,25,1318.3,52.73,2022-02-05,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
851,68,Male,Connecticut,Yes,0,14,666.2,47.59,2022-02-05,2024-09-11,111,0,Clientes de baja actividad,4.718498871295094
852,35,Male,Massachusetts,Yes,1,20,918.6,45.93,2022-03-04,2024-08-31,122,0,Clientes de baja actividad,4.812184355372417
853,34,Male,Florida,Yes,0,24,1145.3,47.72,2022-01-01,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
854,62,Male,Delaware,Yes,0,36,1858.0,51.61,2022-01-28,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
855,21,Male,California,Yes,0,23,1099.8,47.82,2022-01-17,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
856,70,Male,Oregon,Yes,0,15,892.1,59.47,2022-02-13,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
857,55,Male,Alaska,Yes,0,48,2702.8,56.31,2022-02-17,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
858,43,Male,Missouri,Yes,0,51,2476.4,48.56,2022-01-13,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
859,19,Male,Oklahoma,Yes,0,34,1840.8,54.14,2022-01-01,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
860,47,Male,Wisconsin,Yes,0,8,411.4,51.42,2023-01-02,2024-07-22,162,0,Clientes de baja actividad,5.093750200806762
861,26,Male,South Carolina,Yes,0,4,190.9,47.72,2023-04-22,2024-09-24,98,0,Clientes de baja actividad,4.59511985013459
862,46,Male,Virginia,Yes,0,36,1794.3,49.84,2022-02-05,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
863,19,Male,Arkansas,Yes,0,14,763.5,54.54,2022-09-07,2024-11-26,35,0,Clientes de baja actividad,3.58351893845611
864,49,Male,Vermont,Yes,0,43,2185.8,50.83,2022-01-18,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
865,51,Male,Kentucky,Yes,0,6,316.1,52.68,2022-05-06,2024-05-09,236,0,Clientes de baja actividad,5.4680601411351315
866,64,Male,Colorado,Yes,0,24,1239.7,51.65,2022-05-02,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
867,67,Male,New Mexico,Yes,0,12,675.9,56.32,2022-06-28,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
868,37,Male,Colorado,Yes,1,24,1187.5,49.48,2022-02-14,2024-09-03,119,0,Clientes de baja actividad,4.787491742782046
869,40,Male,North Carolina,Yes,0,3,249.8,83.27,2023-06-18,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
870,38,Male,New Hampshire,Yes,0,34,1645.6,48.4,2022-03-03,2024-10-27,65,3,Clientes valiosos en riesgo,4.189654742026425
871,66,Male,West Virginia,Yes,0,7,325.0,46.43,2022-04-26,2024-06-20,194,0,Clientes de baja actividad,5.272999558563747
872,47,Male,Hawaii,Yes,1,46,2240.2,48.7,2022-03-09,2024-09-04,118,3,Clientes valiosos en riesgo,4.77912349311153
873,56,Male,North Dakota,Yes,0,26,1243.0,47.81,2022-01-07,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
874,51,Male,Mississippi,Yes,0,25,1506.6,60.26,2022-01-01,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
875,25,Male,Maine,Yes,0,11,651.0,59.18,2022-01-08,2024-12-15,16,2,Clientes recientes en desarrollo,2.833213344056216
876,37,Male,North Dakota,Yes,0,8,336.0,42.0,2022-09-01,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
877,41,Male,Nebraska,Yes,1,2,82.4,41.2,2023-07-07,2023-07-29,521,0,Clientes de baja actividad,6.257667587882639
878,64,Male,Nebraska,Yes,0,46,2299.1,49.98,2022-01-01,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
879,23,Male,Tennessee,Yes,1,38,1878.8,49.44,2022-02-07,2024-10-19,73,3,Clientes valiosos en riesgo,4.30406509320417
880,62,Male,Wyoming,Yes,1,15,756.2,50.41,2022-02-02,2024-07-04,180,0,Clientes de baja actividad,5.198497031265826
881,39,Male,Nevada,Yes,0,26,1261.0,48.5,2022-01-01,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
882,52,Male,South Carolina,Yes,0,19,909.3,47.86,2022-01-29,2024-11-25,36,0,Clientes de baja actividad,3.6109179126442243
883,50,Male,Virginia,Yes,0,38,2149.9,56.58,2022-01-26,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
884,28,Male,Pennsylvania,Yes,0,31,1654.4,53.37,2022-03-10,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
885,67,Male,Hawaii,Yes,0,35,1850.6,52.87,2022-01-06,2024-10-30,62,3,Clientes valiosos en riesgo,4.143134726391533
886,41,Male,Ohio,Yes,0,50,2563.9,51.28,2022-01-11,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
887,19,Male,Utah,Yes,0,49,2272.1,46.37,2022-01-01,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
888,70,Male,Minnesota,Yes,0,34,1652.4,48.6,2022-03-02,2024-11-11,50,3,Clientes valiosos en riesgo,3.9318256327243257
889,49,Male,New Hampshire,Yes,0,45,2347.5,52.17,2022-03-18,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
